date_of_record,month,season,station_name,state,district,avg_temp,min_temp,max_temp,wind_speed,air_pressure,elevation,latitude,longitude,rainfall
2017-07-01 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,24.4,31,18,1002.2,4,19.1167,72.8333,93
2017-07-02 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,24.2,31,16.4,1003.1,4,19.1167,72.8333,49
2017-07-03 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.8,25.2,31.6,16.5,1005,4,19.1167,72.8333,18
2017-07-04 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.3,26,32,15.5,1005.9,4,19.1167,72.8333,4.1
2017-07-05 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.7,24.9,31,18.2,1005.8,4,19.1167,72.8333,7.1
2017-07-06 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.5,27.2,32,18.5,1006,4,19.1167,72.8333,1
2017-07-07 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.7,25.5,32.2,15.6,1006.5,4,19.1167,72.8333,6.1
2017-07-08 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.4,28.4,31.4,15.1,1006.8,4,19.1167,72.8333,0
2017-07-09 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.4,24.6,32,11.4,1006.1,4,19.1167,72.8333,9.9
2017-07-10 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.4,26.2,32.4,11.7,1007.2,4,19.1167,72.8333,0
2017-07-11 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.7,26,32,15.4,1007.3,4,19.1167,72.8333,3
2017-07-12 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.7,27.4,32,17.3,1006.5,4,19.1167,72.8333,0.5
2017-07-13 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.8,26,31,16.9,1005.1,4,19.1167,72.8333,0.3
2017-07-14 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,24.2,30,18.8,1004.2,4,19.1167,72.8333,25.9
2017-07-15 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,23.4,29,18.2,,4,19.1167,72.8333,68.1
2017-07-16 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,23,30.4,19.5,1004,4,19.1167,72.8333,72.9
2017-07-17 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,25.5,23,27,14.2,1003.7,4,19.1167,72.8333,56.9
2017-07-18 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.4,22.5,27,12.7,1001.8,4,19.1167,72.8333,163.1
2017-07-19 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,24.2,29,10.8,1000,4,19.1167,72.8333,79
2017-07-20 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,24.6,30,13.1,999,4,19.1167,72.8333,22.1
2017-07-21 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,24.5,29,19.8,1000.5,4,19.1167,72.8333,40.9
2017-07-22 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,24.2,30,20.7,1002.7,4,19.1167,72.8333,87.1
2017-07-23 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.5,24.2,30,17.5,1003.4,4,19.1167,72.8333,27.9
2017-07-24 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.8,26.6,31,20.7,1004.1,4,19.1167,72.8333,0
2017-07-25 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,24.8,30,16,1004.1,4,19.1167,72.8333,5.1
2017-07-26 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.6,26.4,30,16.5,1004.4,4,19.1167,72.8333,8.9
2017-07-27 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,25.9,30,16.9,1005,4,19.1167,72.8333,4.1
2017-07-28 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,25.6,30,16.9,1006.2,4,19.1167,72.8333,5.1
2017-07-29 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.6,25,31,16.8,1007.1,4,19.1167,72.8333,4.1
2017-07-30 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,25.6,31,15.2,1007.5,4,19.1167,72.8333,2
2017-07-31 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,24.9,30.2,13.2,1007.2,4,19.1167,72.8333,2
2017-08-01 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,24.8,31,14.9,1007.3,4,19.1167,72.8333,13
2017-08-02 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.6,26.5,30.8,14.8,1007.5,4,19.1167,72.8333,2
2017-08-03 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.6,25.5,30.6,15.9,1005.9,4,19.1167,72.8333,6.1
2017-08-04 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.1,26.1,32,16.1,1004,4,19.1167,72.8333,2
2017-08-05 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.1,26,31,14.6,1003.8,4,19.1167,72.8333,3
2017-08-06 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.1,26.5,32,13.4,1004.1,4,19.1167,72.8333,0
2017-08-07 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,30.8,28,33,11,1004.9,4,19.1167,72.8333,0.8
2017-08-08 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29,25.6,31.6,13.4,1005.9,4,19.1167,72.8333,22.1
2017-08-09 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.8,26.2,31.6,13.3,1005.9,4,19.1167,72.8333,0.3
2017-08-10 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.8,26.4,39,14.5,1006.2,4,19.1167,72.8333,0.5
2017-08-11 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.1,26.5,31.6,15.2,1007.1,4,19.1167,72.8333,1
2017-08-12 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.8,25.1,31.4,16.9,1007.8,4,19.1167,72.8333,5.1
2017-08-13 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,25.4,30.6,15.3,1008.2,4,19.1167,72.8333,4.1
2017-08-14 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.8,24.5,29,11.1,1009.5,4,19.1167,72.8333,10.9
2017-08-15 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,23.7,29,8,1009.1,4,19.1167,72.8333,54.1
2017-08-16 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.7,24.6,31,12.4,1007.4,4,19.1167,72.8333,5.1
2017-08-17 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.3,26,32,13.8,1005.4,4,19.1167,72.8333,0.3
2017-08-18 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.3,26,31,14.4,1004,4,19.1167,72.8333,0.5
2017-08-19 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.3,25.6,29,9.5,1004.2,4,19.1167,72.8333,4.1
2017-08-20 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,24.6,22.6,28,12.1,1003.2,4,19.1167,72.8333,54.1
2017-08-21 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,25.5,21.8,28,8.4,1001.7,4,19.1167,72.8333,119.9
2017-08-22 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,22.2,31,11.7,1003.1,4,19.1167,72.8333,14
2017-08-23 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,30.8,29,33,11.5,1006,4,19.1167,72.8333,0
2017-08-24 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.9,25.6,31,14,1006.5,4,19.1167,72.8333,15
2017-08-25 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.9,25,29,14.4,1004.8,4,19.1167,72.8333,3
2017-08-26 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,24.2,29,12.2,1002.7,4,19.1167,72.8333,89.9
2017-08-27 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28,26.4,30,13.4,1001.8,4,19.1167,72.8333,31
2017-08-28 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,24.2,29,9.8,1000,4,19.1167,72.8333,59.9
2017-08-29 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,25.8,24.1,27,23.1,997.7,4,19.1167,72.8333,87.9
2017-08-30 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,23.2,30.4,16.1,1002.2,4,19.1167,72.8333,331
2017-08-31 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.6,25.8,32,15.1,1006.3,4,19.1167,72.8333,8.9
2017-09-01 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,26,31,12.5,1007.7,4,19.1167,72.8333,0
2017-09-02 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,26,31,11.2,1007.3,4,19.1167,72.8333,7.9
2017-09-03 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,25,30.2,9.2,1007.8,4,19.1167,72.8333,13
2017-09-04 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29,25.5,31.4,9.7,1009.2,4,19.1167,72.8333,1
2017-09-05 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.9,25.3,31.4,9.8,1009.2,4,19.1167,72.8333,0
2017-09-06 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.9,25.6,31.4,8.8,1008,4,19.1167,72.8333,
2017-09-07 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.4,25,32,9.5,1007,4,19.1167,72.8333,
2017-09-08 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.2,27,32.4,10.5,1006.7,4,19.1167,72.8333,
2017-09-09 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.1,26.4,31,10.3,1005.8,4,19.1167,72.8333,
2017-09-10 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.4,26.4,31.8,8.9,1006,4,19.1167,72.8333,
2017-09-11 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,31.1,27.5,35,10,1006.4,4,19.1167,72.8333,0
2017-09-12 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,31.1,27.8,35,8.2,1006.9,4,19.1167,72.8333,0.3
2017-09-13 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.5,23.6,31,8.6,,4,19.1167,72.8333,103.1
2017-09-14 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.1,25,32.4,7.3,1007.3,4,19.1167,72.8333,0.5
2017-09-15 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,24,31.4,7.2,1006.8,4,19.1167,72.8333,64
2017-09-16 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,26,31,7.9,1005.7,4,19.1167,72.8333,4.1
2017-09-17 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,25,29,8.7,1005.6,4,19.1167,72.8333,32
2017-09-18 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.5,25.4,31.4,11.5,1004.7,4,19.1167,72.8333,1
2017-09-19 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,24.6,31,11.5,1003.6,4,19.1167,72.8333,0
2017-09-20 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,24.9,23.8,27,12.5,1005,4,19.1167,72.8333,304
2017-09-21 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.8,24,29,10,1005.6,4,19.1167,72.8333,63
2017-09-22 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,24.5,31,9.9,1007.6,4,19.1167,72.8333,0.3
2017-09-23 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.6,25.5,,,,4,19.1167,72.8333,0
2017-09-24 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.7,25.7,,,,4,19.1167,72.8333,
2017-09-25 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.9,25.7,,,,4,19.1167,72.8333,
2017-09-26 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.1,24.5,,,,4,19.1167,72.8333,0
2017-09-27 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,30,26.6,34,10.5,,4,19.1167,72.8333,
2017-09-28 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,30.1,27.4,33,9.6,1007.2,4,19.1167,72.8333,
2017-09-29 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.7,26,31.2,9.9,1007.2,4,19.1167,72.8333,0.5
2017-09-30 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.8,25.4,33,8.3,,4,19.1167,72.8333,3
2018-07-01 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.9,23.7,32.6,14.5,1005,4,19.1167,72.8333,2
2018-07-02 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.3,25,30,15.3,1004.4,4,19.1167,72.8333,0.5
2018-07-03 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.6,22.3,28,9.2,1004.6,4,19.1167,72.8333,131.1
2018-07-04 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28,23.2,30.6,16.8,1004.5,4,19.1167,72.8333,118.1
2018-07-05 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.1,23.6,31,16.4,1004.8,4,19.1167,72.8333,42.9
2018-07-06 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.2,24.2,31.2,15.5,1004.8,4,19.1167,72.8333,17
2018-07-07 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,25,29,15.1,1003.7,4,19.1167,72.8333,6.1
2018-07-08 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,25.5,22.6,28,11.6,1003.1,4,19.1167,72.8333,131.1
2018-07-09 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,25.6,22.2,28,9.6,1002.7,4,19.1167,72.8333,121.9
2018-07-10 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.9,22.4,28,15,1002.7,4,19.1167,72.8333,183.9
2018-07-11 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.8,25.2,31,16.5,1002.9,4,19.1167,72.8333,114
2018-07-12 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.9,28,30,17.9,1002.1,4,19.1167,72.8333,5.1
2018-07-13 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,26,30.4,17.1,1001.4,4,19.1167,72.8333,3
2018-07-14 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,26,29.2,19.2,1000.7,4,19.1167,72.8333,16
2018-07-15 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.3,25.6,29,19.8,999.3,4,19.1167,72.8333,38.1
2018-07-16 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,25,29,22.8,1000.2,4,19.1167,72.8333,95
2018-07-17 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,26,29.4,19.8,1001.4,4,19.1167,72.8333,38.1
2018-07-18 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,25.8,31,18.5,1002.9,4,19.1167,72.8333,9.9
2018-07-19 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,26.1,31.2,17.8,1003.4,4,19.1167,72.8333,2
2018-07-20 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,25.3,29.4,16.4,1003.1,4,19.1167,72.8333,5.1
2018-07-21 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,25,30,17.8,1004,4,19.1167,72.8333,18
2018-07-22 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28,25.8,29.4,20.4,1004.2,4,19.1167,72.8333,0
2018-07-23 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28,27,29.4,16,1003.5,4,19.1167,72.8333,0
2018-07-24 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,26.2,30,16.8,1005,4,19.1167,72.8333,4.1
2018-07-25 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.5,26.6,31,16.8,1005.8,4,19.1167,72.8333,1
2018-07-26 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,26.8,29.6,18.8,1006.3,4,19.1167,72.8333,1
2018-07-27 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,26,29.6,19.7,1005.3,4,19.1167,72.8333,1
2018-07-28 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.5,26.8,30.4,17.4,1005.5,4,19.1167,72.8333,1
2018-07-29 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.5,26.8,30.4,17.3,1005.6,4,19.1167,72.8333,0
2018-07-30 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.7,27.4,31,17.2,1005.2,4,19.1167,72.8333,
2018-07-31 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.6,27.2,31.4,18.1,1005.4,4,19.1167,72.8333,0
2018-08-01 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,27,31.4,19.5,1005.9,4,19.1167,72.8333,
2018-08-02 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,27,31,17.1,1007.4,4,19.1167,72.8333,2
2018-08-03 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,26.5,30.6,17.9,1008.4,4,19.1167,72.8333,3
2018-08-04 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,26.8,30,18.1,1007.7,4,19.1167,72.8333,8.9
2018-08-05 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.5,26.6,30.2,18.4,1007.8,4,19.1167,72.8333,7.9
2018-08-06 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,26.2,29.2,19,1006.3,4,19.1167,72.8333,4.1
2018-08-07 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,26.6,30,17.3,1004.3,4,19.1167,72.8333,2
2018-08-08 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,26.8,30,18.2,1003.3,4,19.1167,72.8333,0.8
2018-08-09 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,26.5,29,18.4,1006.3,4,19.1167,72.8333,2
2018-08-10 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,26.8,30,16.5,1008.3,4,19.1167,72.8333,4.1
2018-08-11 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,26.2,29.4,18.5,1006.9,4,19.1167,72.8333,15
2018-08-12 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,25.2,29,19,1003.9,4,19.1167,72.8333,14
2018-08-13 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,23.2,28,19.1,1002.6,4,19.1167,72.8333,10.9
2018-08-14 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,24.6,30,17.4,1003.7,4,19.1167,72.8333,6.1
2018-08-15 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,22.2,29,16.8,1003.7,4,19.1167,72.8333,0.5
2018-08-16 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.3,25,29,16.1,1003.1,4,19.1167,72.8333,7.1
2018-08-17 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,23.8,29,18.4,1002.3,4,19.1167,72.8333,10.9
2018-08-18 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.3,24.6,29.2,17.2,1003.7,4,19.1167,72.8333,4.1
2018-08-19 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,25,30,16.9,1004.8,4,19.1167,72.8333,7.9
2018-08-20 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,24.2,29,16.6,1005.1,4,19.1167,72.8333,16
2018-08-21 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,24.6,28,16.4,1005,4,19.1167,72.8333,5.1
2018-08-22 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.9,23.8,28.6,14.8,1006.1,4,19.1167,72.8333,24.9
2018-08-23 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,25,30,15.3,1007.5,4,19.1167,72.8333,23.1
2018-08-24 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,24,30.2,13.5,1007.4,4,19.1167,72.8333,8.9
2018-08-25 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,24.4,29,16.8,1006.6,4,19.1167,72.8333,5.1
2018-08-26 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27,23.5,29.4,14.4,1004.8,4,19.1167,72.8333,11.9
2018-08-27 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,25,30.4,12.7,1005,4,19.1167,72.8333,8.9
2018-08-28 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,23.6,29,10.4,1005.3,4,19.1167,72.8333,13
2018-08-29 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,25.3,30.6,13.3,1007,4,19.1167,72.8333,0.3
2018-08-30 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,25.4,30,14.5,1007.2,4,19.1167,72.8333,0
2018-08-31 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,25,30.4,16,1007.8,4,19.1167,72.8333,7.1
2018-09-01 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,25.6,30.6,16.4,1008.3,4,19.1167,72.8333,2
2018-09-02 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,25,30,17.9,1008.3,4,19.1167,72.8333,16
2018-09-03 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,24.6,30,16.7,1008.5,4,19.1167,72.8333,3
2018-09-04 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,24.6,30.8,16.5,1009.4,4,19.1167,72.8333,5.1
2018-09-05 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,24.2,30.6,16.2,1009.1,4,19.1167,72.8333,0
2018-09-06 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,24.4,30.4,15.5,1008.1,4,19.1167,72.8333,0.8
2018-09-07 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,23.6,30.2,14.3,1007.8,4,19.1167,72.8333,0
2018-09-08 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,23.9,30.8,13.5,1008,4,19.1167,72.8333,1
2018-09-09 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,23.8,31,11,1009,4,19.1167,72.8333,0.5
2018-09-10 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,23.6,31,10.2,1011.6,4,19.1167,72.8333,7.9
2018-09-11 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,23.2,31.2,9.9,1012.3,4,19.1167,72.8333,0
2018-09-12 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,23.2,31,12,1010.6,4,19.1167,72.8333,2
2018-09-13 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,23.5,31.2,11.5,1009.3,4,19.1167,72.8333,0
2018-09-14 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,23.9,30,8.5,1009.7,4,19.1167,72.8333,8.9
2018-09-15 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,25,32.1,10.2,1010.3,4,19.1167,72.8333,0.5
2018-09-16 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,25.4,30.3,7.8,1009.1,4,19.1167,72.8333,1
2018-09-17 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,24.6,32,9.3,1008.4,4,19.1167,72.8333,0
2018-09-18 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.8,24.2,31.6,9.4,1008.7,4,19.1167,72.8333,
2018-09-19 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,23.4,29,8.6,1008.9,4,19.1167,72.8333,8.9
2018-09-20 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,25.4,31.1,8.2,1006.6,4,19.1167,72.8333,0
2018-09-21 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29,25.6,31.8,10.9,1005.5,4,19.1167,72.8333,2
2018-09-22 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.6,28,31.4,13.8,1007.1,4,19.1167,72.8333,0.3
2018-09-23 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.7,26.6,32.4,11.3,1010.6,4,19.1167,72.8333,0
2018-09-24 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.7,25.5,32,10.1,1011.3,4,19.1167,72.8333,0
2018-09-25 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.9,24.4,31.8,9.7,1010.7,4,19.1167,72.8333,
2018-09-26 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.7,24.4,32,10.1,1008.8,4,19.1167,72.8333,
